id,attr
134835,0
134837,0
134839,0
134840,0
134841,0
134842,0
134844,0
134845,0
134846,0
134848,0
134850,0
134853,0
134854,0
134856,0
134857,0
134858,0
134860,0
134861,0
134863,0
134864,0
134865,0
134866,0
134867,0
134868,0
134869,0
134870,0
134872,0
134873,0
134877,0
134878,0
134879,0
134881,0
134883,0
134884,0
134886,0
134887,0
134888,0
134890,0
134893,0
134894,0
134895,0
134896,0
134897,0
134898,0
134900,0
134901,0
134904,0
134905,0
134906,0
134908,0
134909,0
134911,0
134912,0
134913,0
134914,0
134916,0
134918,0
134919,0
134922,0
134923,0
134924,0
134925,0
134927,0
134928,0
134929,0
134930,0
134932,0
134933,0
134934,0
134935,0
134936,0
134938,0
134939,0
134940,0
134941,0
134943,0
134944,0
134945,0
134948,0
134950,0
134951,0
134953,0
134954,0
134958,0
134959,0
134963,0
134965,0
134967,0
134968,0
134969,0
134970,0
134971,0
134973,0
134977,0
134978,0
134980,0
134981,0
134982,0
134983,0
134984,0
134985,0
134988,0
134990,0
134991,0
134992,0
134993,0
134994,0
134998,0
135000,0
135001,0
135002,0
135006,0
135007,0
135008,0
135010,0
135011,0
135012,0
135013,0
135014,0
135016,0
135017,0
135018,0
135019,0
135020,0
135021,0
135023,0
135024,0
135025,0
135029,0
135035,0
135038,0
135040,0
135042,0
135043,0
135044,0
135047,0
135052,0
135054,0
135055,0
135056,0
135057,0
135058,0
135059,0
135060,0
135062,0
135064,0
135065,0
135066,0
135067,0
135069,0
135070,0
135071,0
135073,0
135074,0
135075,0
135076,0
135080,0
135081,0
135082,0
135085,0
135088,0
135091,0
135092,0
135095,0
135097,0
135098,0
135100,0
135102,0
135103,0
135104,0
135105,0
135107,0
135110,0
135113,0
135115,0
135118,0
135119,0
135120,0
135121,0
135122,0
135123,0
135124,0
135125,0
135126,0
135127,0
135128,0
135129,0
135132,0
135133,0
135134,0
135137,0
135140,0
135144,0
135145,0
135147,0
135149,0
135150,0
135151,0
135152,0
135154,0
135155,0
135157,0
135158,0
135162,0
135163,0
135165,0
135167,0
135168,0
135169,0
135170,0
135172,0
135174,0
135175,0
135176,0
135177,0
135180,0
135181,0
135182,0
135183,0
135184,0
135186,0
135187,0
135192,0
135193,0
135194,0
135196,0
135197,0
135199,0
135204,0
135206,0
135207,0
135208,0
135210,0
135212,0
135213,0
135214,0
135215,0
135216,0
135217,0
135218,0
135220,0
135222,0
135223,0
135225,0
135227,0
135229,0
135231,0
135233,0
135235,0
135236,0
135237,0
135238,0
135239,0
135241,0
135243,0
135245,0
135246,0
135247,0
135248,0
135249,0
135250,0
135252,0
135254,0
135257,0
135261,0
135262,0
135263,0
135264,0
135265,0
135267,0
135268,0
135269,0
135271,0
135275,0
135276,0
135279,0
135281,0
135282,0
135284,0
135287,0
135288,0
135289,0
135290,0
135291,0
135295,0
135296,0
135299,0
135302,0
135303,0
135305,0
135306,0
135307,0
135308,0
135309,0
135310,0
135311,0
135312,0
135313,0
135316,0
135317,0
135319,0
135320,0
135321,0
135322,0
135323,0
135324,0
135330,0
135331,0
135334,0
135335,0
135338,0
135339,0
135340,0
135341,0
135345,0
135346,0
135350,0
135352,0
135353,0
135354,0
135356,0
135357,0
135359,0
135360,0
135361,0
135362,0
135363,0
135366,0
135367,0
135368,0
135369,0
135372,0
135373,0
135375,0
135376,0
135377,0
135378,0
135380,0
135382,0
135383,0
135384,0
135389,0
135390,0
135391,0
135392,0
135395,0
135397,0
135401,0
135403,0
135405,0
135409,0
135410,0
135411,0
135413,0
135414,0
135415,0
135417,0
135418,0
135420,0
135421,0
135423,0
135424,0
135425,0
135426,0
135428,0
135429,0
135430,0
135431,0
135432,0
135434,0
135437,0
135438,0
135442,0
135443,0
135446,0
135449,0
135450,0
135451,0
135453,0
135454,0
135455,0
135456,0
135457,0
135458,0
135459,0
135461,0
135462,0
135463,0
135466,0
135467,0
135469,0
135473,0
135474,0
135475,0
135477,0
135480,0
135482,0
135483,0
135485,0
135488,0
135489,0
135491,0
135492,0
135494,0
135495,0
135496,0
135497,0
135499,0
135501,0
135502,0
135503,0
135504,0
135507,0
135508,0
135509,0
135510,0
135511,0
135512,0
135513,0
135514,0
135515,0
135518,0
135519,0
135522,0
135523,0
135525,0
135529,0
135531,0
135533,0
135534,0
135535,0
135536,0
135539,0
135540,0
135541,0
135544,0
135546,0
135548,0
135550,0
135551,0
135552,0
135553,0
135554,0
135556,0
135561,0
135563,0
135564,0
135565,0
135566,0
135567,0
135568,0
135569,0
135570,0
135571,0
135574,0
135576,0
135577,0
135578,0
135579,0
135580,0
135582,0
135583,0
135586,0
135588,0
135589,0
135590,0
135592,0
135594,0
135595,0
135597,0
135598,0
135600,0
135602,0
135603,0
135605,0
135606,0
135607,0
135608,0
135609,0
135610,0
135612,0
135613,0
135614,0
135616,0
135619,0
135620,0
135621,0
135622,0
135623,0
135625,0
135626,0
135628,0
135632,0
135633,0
135635,0
135636,0
135637,0
135638,0
135639,0
135640,0
135642,0
135644,0
135646,0
135648,0
135649,0
135650,0
135651,0
135652,0
135653,0
135654,0
135656,0
135661,0
135662,0
135664,0
135670,0
135671,0
135672,0
135673,0
135677,0
135679,0
135680,0
135681,0
135682,0
135684,0
135685,0
135686,0
135687,0
135688,0
135689,0
135690,0
135691,0
135693,0
135694,0
135695,0
135696,0
135698,0
135699,0
135700,0
135701,0
135702,0
135704,0
135705,0
135709,0
135710,0
135711,0
135713,0
135714,0
135715,0
135716,0
135717,0
135718,0
135719,0
135720,0
135721,0
135722,0
135723,0
135725,0
135726,0
135727,0
135729,0
135731,0
135732,0
135734,0
135735,0
135737,0
135738,0
135739,0
135740,0
135741,0
135742,0
135743,0
135744,0
135746,0
135747,0
135748,0
135749,0
135752,0
135753,0
135754,0
135755,0
135758,0
135759,0
135760,0
135761,0
135762,0
135763,0
135764,0
135765,0
135767,0
135768,0
135769,0
135770,0
135771,0
135772,0
135773,0
135774,0
135775,0
135779,0
135780,0
135787,0
135789,0
135790,0
135791,0
135793,0
135794,0
135795,0
135796,0
135797,0
135800,0
135801,0
135803,0
135804,0
135811,0
135820,0
135821,0
135823,0
135824,0
135825,0
135826,0
135827,0
135832,0
135833,0
135834,0
135838,0
135839,0
135840,0
135842,0
135843,0
135844,0
135846,0
135847,0
135852,0
135855,0
135856,0
135857,0
135859,0
135861,0
135864,0
135865,0
135867,0
135869,0
135871,0
135873,0
135875,0
135876,0
135878,0
135879,0
135880,0
135882,0
135883,0
135884,0
135885,0
135886,0
135887,0
135889,0
135890,0
135892,0
135893,0
135895,0
135896,0
135897,0
135898,0
135900,0
135901,0
135902,0
135903,0
135904,0
135905,0
135906,0
135908,0
135909,0
135910,0
135911,0
135912,0
135913,0
135915,0
135917,0
135918,0
135919,0
135920,0
135922,0
135924,0
135929,0
135931,0
135932,0
135935,0
135936,0
135937,0
135939,0
135940,0
135942,0
135943,0
135947,0
135948,0
135950,0
135951,0
135952,0
135953,0
135954,0
135956,0
135957,0
135959,0
135960,0
135961,0
135962,0
135968,0
135974,0
135976,0
135977,0
135979,0
135980,0
135981,0
135983,0
135984,0
135986,0
135988,0
135989,0
135991,0
135992,0
135993,0
135996,0
135997,0
135998,0
135999,0
136000,0
136001,0
136003,0
136004,0
136006,0
136007,0
136008,0
136009,0
136011,0
136012,0
136013,0
136014,0
136015,0
136017,0
136018,0
136019,0
136020,0
136026,0
136027,0
136028,0
136029,0
136030,0
136031,0
136032,0
136033,0
136037,0
136038,0
136040,0
136042,0
136047,0
136048,0
136049,0
136051,0
136054,0
136055,0
136057,0
136060,0
136061,0
136062,0
136064,0
136065,0
136067,0
136068,0
136073,0
136074,0
136075,0
136076,0
136077,0
136079,0
136080,0
136082,0
136084,0
136085,0
136086,0
136087,0
136088,0
136089,0
136091,0
136092,0
136093,0
136094,0
136095,0
136097,0
136098,0
136102,0
136103,0
136105,0
136106,0
136107,0
136110,0
136111,0
136112,0
136114,0
136116,0
136117,0
136118,0
136119,0
136123,0
136125,0
136126,0
136128,0
136129,0
136130,0
136132,0
136133,0
136134,0
136135,0
136136,0
136137,0
136139,0
136140,0
136141,0
136142,0
136143,0
136144,0
136145,0
136146,0
136147,0
136148,0
136149,0
136150,0
136151,0
136152,0
136154,0
136157,0
136158,0
136159,0
136160,0
136165,0
136166,0
136167,0
136172,0
136173,0
136175,0
136176,0
136177,0
136178,0
136179,0
136180,0
136182,0
136184,0
136185,0
136186,0
136187,0
136188,0
136189,0
136190,0
136194,0
136195,0
136196,0
136197,0
136198,0
136199,0
136200,0
136202,0
136203,0
136204,0
136205,0
136206,0
136207,0
136208,0
136209,0
136210,0
136211,0
136215,0
136216,0
136217,0
136219,0
136220,0
136222,0
136227,0
136232,0
136233,0
136234,0
136236,0
136237,0
136238,0
136239,0
136240,0
136241,0
136242,0
136243,0
136245,0
136246,0
136247,0
136248,0
136249,0
136250,0
136251,0
136252,0
136253,0
136254,0
136255,0
136256,0
136257,0
136258,0
136259,0
136262,0
136263,0
136264,0
136265,0
136266,0
136267,0
136269,0
136270,0
136271,0
136272,0
136274,0
136280,0
136281,0
136283,0
136284,0
136286,0
136287,0
136291,0
136292,0
136293,0
136296,0
136297,0
136298,0
136299,0
136300,0
136301,0
136303,0
136305,0
136306,0
136307,0
136308,0
136310,0
136312,0
136313,0
136314,0
136315,0
136316,0
136318,0
136320,0
136322,0
136326,0
136327,0
136328,0
136330,0
136335,0
136338,0
136340,0
136343,0
136344,0
136345,0
136348,0
136349,0
136352,0
136354,0
136355,0
136356,0
136357,0
136358,0
136359,0
136361,0
136363,0
136364,0
136367,0
136368,0
136369,0
136371,0
136373,0
136374,0
136375,0
136378,0
136380,0
136382,0
136383,0
136384,0
136385,0
136387,0
136388,0
136392,0
136399,0
136402,0
136404,0
136405,0
136406,0
136408,0
136409,0
136411,0
136412,0
136413,0
136414,0
136416,0
136417,0
136418,0
136420,0
136422,0
136423,0
136424,0
136426,0
136427,0
136430,0
136432,0
136433,0
136434,0
136435,0
136437,0
136438,0
136441,0
136444,0
136445,0
136446,0
136450,0
136452,0
136453,0
136454,0
136457,0
136458,0
136460,0
136463,0
136464,0
136465,0
136466,0
136468,0
136470,0
136475,0
136476,0
136477,0
136478,0
136479,0
136481,0
136482,0
136483,0
136484,0
136485,0
136486,0
136487,0
136489,0
136490,0
136491,0
136492,0
136495,0
136497,0
136498,0
136499,0
136500,0
136501,0
136502,0
136504,0
136506,0
136507,0
136509,0
136510,0
136512,0
136514,0
136515,0
136516,0
136518,0
136519,0
136520,0
136522,0
136524,0
136525,0
136526,0
136527,0
136529,0
136531,0
136532,0
136533,0
136535,0
136536,0
136540,0
136541,0
136542,0
136544,0
136545,0
136547,0
136548,0
136549,0
136551,0
136554,0
136555,0
136557,0
136561,0
136562,0
136564,0
136565,0
136568,0
136570,0
136571,0
136572,0
136574,0
136578,0
136581,0
136584,0
136589,0
136590,0
136592,0
136593,0
136595,0
136596,0
136598,0
136599,0
136600,0
136601,0
136604,0
136606,0
136607,0
136608,0
136610,0
136611,0
136612,0
136615,0
136616,0
136618,0
136619,0
136620,0
136621,0
136622,0
136623,0
136626,0
136627,0
136628,0
136630,0
136633,0
136634,0
136635,0
136636,0
136637,0
136638,0
136639,0
136641,0
136642,0
136644,0
136646,0
136648,0
136652,0
136654,0
136655,0
136657,0
136659,0
136660,0
136661,0
136662,0
136663,0
136665,0
136666,0
136667,0
136668,0
136669,0
136670,0
136672,0
136673,0
136674,0
136675,0
136676,0
136677,0
136678,0
136680,0
136681,0
136683,0
136685,0
136686,0
136687,0
136688,0
136689,0
136690,0
136692,0
136693,0
136694,0
136695,0
136696,0
136697,0
136699,0
136701,0
136705,0
136708,0
136711,0
136712,0
136713,0
136714,0
136715,0
136716,0
136717,0
136718,0
136720,0
136721,0
136722,0
136723,0
136725,0
136727,0
136728,0
136730,0
136731,0
136733,0
136734,0
136735,0
136736,0
136737,0
136738,0
136741,0
136744,0
136745,0
136746,0
136747,0
136748,0
136750,0
136752,0
136755,0
136756,0
136757,0
136760,0
136761,0
136767,0
136769,0
136771,0
136772,0
136773,0
136774,0
136775,0
136779,0
136780,0
136781,0
136783,0
136785,0
136786,0
136787,0
136788,0
136790,0
136793,0
136794,0
136795,0
136798,0
136799,0
136801,0
136802,0
136804,0
136805,0
136806,0
136807,0
136808,0
136809,0
136812,0
136814,0
136819,0
136821,0
136822,0
136824,0
136825,0
136829,0
136832,0
136835,0
136836,0
136837,0
136838,0
136839,0
136841,0
136844,0
136845,0
136846,0
136847,0
136848,0
136850,0
136853,0
136855,0
136856,0
136857,0
136861,0
136862,0
136864,0
136865,0
136866,0
136867,0
136868,0
136869,0
136870,0
136874,0
136875,0
136877,0
136879,0
136880,0
136881,0
136882,0
136883,0
136885,0
136887,0
136889,0
136892,0
136893,0
136895,0
136897,0
136899,0
136900,0
136901,0
136904,0
136905,0
136907,0
136908,0
136910,0
136911,0
136912,0
136915,0
136916,0
136918,0
136920,0
136921,0
136923,0
136925,0
136928,0
136930,0
136931,0
136932,0
136933,0
136934,0
136935,0
136936,0
136937,0
136939,0
136940,0
136941,0
136942,0
136943,0
136944,0
136945,0
136946,0
136947,0
136948,0
136950,0
136952,0
136953,0
136954,0
136955,0
136957,0
136958,0
136960,0
136961,0
136962,0
136963,0
136964,0
136965,0
136966,0
136970,0
136972,0
136974,0
136975,0
136976,0
136979,0
136981,0
136982,0
136983,0
136984,0
136986,0
136987,0
136988,0
136989,0
136990,0
136992,0
136993,0
136994,0
136996,0
136998,0
136999,0
137002,0
137003,0
137004,0
137005,0
137008,0
137015,0
137017,0
137019,0
137021,0
137022,0
137023,0
137024,0
137028,0
137030,0
137032,0
137034,0
137035,0
137036,0
137038,0
137040,0
137041,0
137042,0
137045,0
137046,0
137049,0
137050,0
137051,0
137052,0
137053,0
137055,0
137056,0
137057,0
137060,0
137061,0
137065,0
137068,0
137072,0
137073,0
137074,0
137076,0
137077,0
137080,0
137081,0
137082,0
137086,0
137088,0
137090,0
137091,0
137093,0
137095,0
137097,0
137098,0
137099,0
137100,0
137103,0
137106,0
137108,0
137109,0
137111,0
137114,0
137115,0
137116,0
137119,0
137120,0
137121,0
137122,0
137123,0
137125,0
137126,0
137127,0
137128,0
137129,0
137130,0
137132,0
137136,0
137137,0
137140,0
137141,0
137142,0
137143,0
137144,0
137146,0
137150,0
137151,0
137152,0
137153,0
137154,0
137155,0
137160,0
137161,0
137163,0
137164,0
137165,0
137166,0
137170,0
137172,0
137173,0
137174,0
137175,0
137176,0
137178,0
137179,0
137180,0
137181,0
137182,0
137184,0
137185,0
137189,0
137192,0
137196,0
137197,0
137199,0
137200,0
137204,0
137205,0
137206,0
137208,0
137209,0
137211,0
137213,0
137215,0
137216,0
137217,0
137218,0
137219,0
137220,0
137226,0
137227,0
137228,0
137229,0
137231,0
137233,0
137234,0
137235,0
137236,0
137237,0
137238,0
137239,0
137240,0
137245,0
137247,0
137248,0
137249,0
137251,0
137252,0
137254,0
137255,0
137257,0
137258,0
137260,0
137261,0
137263,0
137264,0
137265,0
137268,0
137270,0
137273,0
137275,0
137276,0
137277,0
137279,0
137280,0
137281,0
137282,0
137283,0
137284,0
137287,0
137288,0
137289,0
137290,0
137291,0
137292,0
137294,0
137295,0
137296,0
137297,0
137298,0
137300,0
137301,0
137303,0
137309,0
137311,0
137312,0
137314,0
137316,0
137317,0
137319,0
137320,0
137321,0
137322,0
137323,0
137325,0
137330,0
137331,0
137332,0
137334,0
137338,0
137339,0
137341,0
137342,0
137344,0
137346,0
137347,0
137351,0
137353,0
137355,0
137357,0
137358,0
137361,0
137363,0
137366,0
137367,0
137369,0
137370,0
137371,0
137374,0
137376,0
137377,0
137378,0
137379,0
137380,0
137381,0
137382,0
137383,0
137384,0
137386,0
137388,0
137390,0
137391,0
137392,0
137394,0
137395,0
137396,0
137399,0
137401,0
137402,0
137403,0
137406,0
137409,0
137410,0
137413,0
137414,0
137418,0
137421,0
137422,0
137423,0
137425,0
137427,0
137428,0
137429,0
137433,0
137437,0
137439,0
137440,0
137443,0
137444,0
137445,0
137446,0
137447,0
137448,0
137450,0
137451,0
137453,0
137455,0
137459,0
137462,0
137464,0
137466,0
137467,0
137470,0
137473,0
137474,0
137478,0
137480,0
137481,0
137482,0
137484,0
137485,0
137486,0
137487,0
137488,0
137490,0
137491,0
137497,0
137498,0
137499,0
137502,0
137503,0
137504,0
137505,0
137506,0
137508,0
137512,0
137513,0
137514,0
137518,0
137520,0
137525,0
137526,0
137527,0
137528,0
137529,0
137530,0
137531,0
137532,0
137533,0
137534,0
137535,0
137536,0
137540,0
137542,0
137543,0
137545,0
137546,0
137550,0
137551,0
137552,0
137553,0
137555,0
137559,0
137560,0
137563,0
137565,0
137566,0
137568,0
137569,0
137570,0
137571,0
137572,0
137574,0
137575,0
137576,0
137577,0
137578,0
137579,0
137581,0
137583,0
137584,0
137585,0
137586,0
137587,0
137588,0
137589,0
137590,0
137591,0
137592,0
137596,0
137597,0
137601,0
137604,0
137610,0
137614,0
137615,0
137618,0
137619,0
137621,0
137622,0
137623,0
137625,0
137627,0
137628,0
137629,0
137630,0
137631,0
137632,0
137633,0
137634,0
137635,0
137636,0
137637,0
137639,0
137640,0
137641,0
137642,0
137643,0
137644,0
137648,0
137650,0
137652,0
137653,0
137654,0
137656,0
137657,0
137660,0
137663,0
137664,0
137665,0
137666,0
137671,0
137672,0
137674,0
137675,0
137680,0
137681,0
137683,0
137685,0
137686,0
137692,0
137693,0
137694,0
137696,0
137698,0
137699,0
137703,0
137705,0
137707,0
137709,0
137712,0
137713,0
137716,0
137717,0
137718,0
137719,0
137720,0
137721,0
137723,0
137725,0
137726,0
137727,0
137729,0
137730,0
137731,0
137733,0
137734,0
137735,0
137739,0
137741,0
137746,0
137747,0
137748,0
137750,0
137751,0
137753,0
137755,0
137756,0
137757,0
137758,0
137759,0
137760,0
137761,0
137762,0
137763,0
137765,0
137766,0
137768,0
137769,0
137770,0
137772,0
137774,0
137775,0
137776,0
137778,0
137780,0
137782,0
137784,0
137787,0
137789,0
137793,0
137795,0
137799,0
137803,0
137804,0
137808,0
137810,0
137811,0
137812,0
137815,0
137816,0
137818,0
137819,0
137820,0
137824,0
137826,0
137828,0
137829,0
137830,0
137831,0
137836,0
137838,0
137843,0
137844,0
137846,0
137847,0
137850,0
137851,0
137853,0
137854,0
137855,0
137856,0
137857,0
137859,0
137862,0
137865,0
137866,0
137867,0
137868,0
137869,0
137870,0
137871,0
137875,0
137876,0
137877,0
137880,0
137881,0
137883,0
137884,0
137885,0
137886,0
137887,0
137888,0
137889,0
137890,0
137891,0
137892,0
137894,0
137897,0
137898,0
137899,0
137900,0
137902,0
137903,0
137904,0
137907,0
137908,0
137910,0
137912,0
137914,0
137915,0
137917,0
137918,0
137920,0
137923,0
137925,0
137926,0
137928,0
137929,0
137931,0
137932,0
137933,0
137935,0
137936,0
137937,0
137938,0
137940,0
137941,0
137942,0
137943,0
137944,0
137947,0
137948,0
137951,0
137953,0
137956,0
137959,0
137960,0
137962,0
137963,0
137964,0
137965,0
137966,0
137968,0
137969,0
137970,0
137972,0
137974,0
137975,0
137976,0
137978,0
137982,0
137985,0
137988,0
137989,0
137990,0
137991,0
137999,0
138000,0
138001,0
138002,0
138004,0
138006,0
138011,0
138012,0
138015,0
138016,0
138019,0
138020,0
138021,0
138022,0
138023,0
138024,0
138025,0
138026,0
138027,0
138029,0
138030,0
138031,0
138032,0
138034,0
138035,0
138036,0
138037,0
138038,0
138041,0
138044,0
138045,0
138047,0
138048,0
138049,0
138051,0
138052,0
138054,0
138056,0
138057,0
138058,0
138060,0
138062,0
138065,0
138066,0
138067,0
138068,0
138070,0
138071,0
138073,0
138076,0
138077,0
138078,0
138080,0
138082,0
138089,0
138090,0
138091,0
138092,0
138094,0
138095,0
138096,0
138097,0
138098,0
138100,0
138101,0
138102,0
138103,0
138104,0
138105,0
138106,0
138107,0
138108,0
138111,0
138113,0
138114,0
138116,0
138118,0
138120,0
138121,0
138122,0
138123,0
138124,0
138128,0
138129,0
138134,0
138135,0
138136,0
138138,0
138140,0
138142,0
138144,0
138145,0
138146,0
138147,0
138149,0
138151,0
138153,0
138154,0
138156,0
138157,0
138158,0
138159,0
138160,0
138161,0
138165,0
138166,0
138168,0
138169,0
138170,0
138174,0
138175,0
138176,0
138177,0
138178,0
138179,0
138180,0
138182,0
138184,0
138185,0
138186,0
138189,0
138190,0
138191,0
138192,0
138193,0
138196,0
138197,0
138198,0
138199,0
138200,0
138202,0
138203,0
138204,0
138205,0
138206,0
138207,0
138208,0
138211,0
138213,0
138216,0
138217,0
138218,0
138220,0
138226,0
138228,0
138229,0
138230,0
138231,0
138234,0
138235,0
138236,0
138237,0
138238,0
138239,0
138242,0
138243,0
138244,0
138245,0
138246,0
138248,0
138249,0
138250,0
138252,0
138253,0
138254,0
138255,0
138259,0
138260,0
138261,0
138263,0
138264,0
138267,0
138269,0
138272,0
138273,0
138274,0
138278,0
138283,0
138284,0
138285,0
138286,0
138287,0
138289,0
138292,0
138294,0
138298,0
138301,0
138302,0
138303,0
138305,0
138306,0
138307,0
138308,0
138309,0
138311,0
138312,0
138314,0
138315,0
138320,0
138321,0
138322,0
138324,0
138325,0
138327,0
138331,0
138333,0
138335,0
138337,0
138339,0
138341,0
138342,0
138343,0
138344,0
138345,0
138346,0
138347,0
138349,0
138352,0
138353,0
138355,0
138356,0
138357,0
138358,0
138359,0
138360,0
138361,0
138362,0
138363,0
138364,0
138365,0
138366,0
138368,0
138369,0
138370,0
138371,0
138373,0
138374,0
138375,0
138376,0
138377,0
138378,0
138379,0
138380,0
138381,0
138382,0
138384,0
138385,0
138389,0
138393,0
138394,0
138397,0
138399,0
138401,0
138402,0
138403,0
138404,0
138405,0
138406,0
138407,0
138410,0
138413,0
138414,0
138416,0
138417,0
138418,0
138423,0
138425,0
138426,0
138427,0
138428,0
138429,0
138430,0
138431,0
138434,0
138435,0
138437,0
138439,0
138441,0
138443,0
138445,0
138446,0
138447,0
138449,0
138451,0
138453,0
138454,0
138455,0
138456,0
138457,0
138458,0
138459,0
138463,0
138466,0
138469,0
138470,0
138471,0
138473,0
138474,0
138475,0
138476,0
138477,0
138478,0
138480,0
138481,0
138482,0
138483,0
138484,0
138486,0
138487,0
138490,0
138495,0
138496,0
138499,0
138501,0
138502,0
138503,0
138505,0
138506,0
138507,0
138508,0
138509,0
138510,0
138513,0
138515,0
138517,0
138518,0
138520,0
138521,0
138522,0
138523,0
138524,0
138526,0
138527,0
138528,0
138530,0
138531,0
138532,0
138534,0
138536,0
138538,0
138539,0
138540,0
138542,0
138545,0
138546,0
138547,0
138548,0
138549,0
138550,0
138551,0
138553,0
138554,0
138555,0
138556,0
138558,0
138559,0
138560,0
138562,0
138563,0
138565,0
138567,0
138568,0
138569,0
138570,0
138572,0
138575,0
138577,0
138581,0
138583,0
138585,0
138586,0
138590,0
138591,0
138593,0
138595,0
138596,0
138597,0
138598,0
138600,0
138602,0
138603,0
138604,0
138606,0
138607,0
138608,0
138609,0
138612,0
138618,0
138620,0
138621,0
138622,0
138623,0
138625,0
138627,0
138629,0
138630,0
138631,0
138632,0
138636,0
138638,0
138639,0
138643,0
138647,0
138648,0
138649,0
138651,0
138652,0
138656,0
138657,0
138658,0
138659,0
138660,0
138661,0
138662,0
138663,0
138665,0
138669,0
138671,0
138673,0
138674,0
138676,0
138677,0
138679,0
138680,0
138681,0
138683,0
138684,0
138686,0
138687,0
138688,0
138689,0
138690,0
138691,0
138693,0
138695,0
138697,0
138699,0
138700,0
138701,0
138705,0
138706,0
138707,0
138710,0
138712,0
138713,0
138719,0
138720,0
138721,0
138722,0
138724,0
138726,0
138728,0
138729,0
138730,0
138731,0
138734,0
138735,0
138737,0
138738,0
138739,0
138740,0
138741,0
138743,0
138744,0
138745,0
138746,0
138748,0
138749,0
138750,0
138752,0
138755,0
138756,0
138760,0
138761,0
138762,0
138764,0
138766,0
138767,0
138768,0
138769,0
138771,0
138772,0
138773,0
138774,0
138775,0
138777,0
138779,0
138783,0
138784,0
138785,0
138786,0
138787,0
138788,0
138789,0
138790,0
138791,0
138792,0
138794,0
138797,0
138798,0
138799,0
138800,0
138802,0
138803,0
138806,0
138808,0
138809,0
138810,0
138811,0
138813,0
138814,0
138815,0
138819,0
138821,0
138826,0
138827,0
138828,0
138829,0
138831,0
138833,0
138835,0
138837,0
138838,0
138839,0
138840,0
138841,0
138842,0
138845,0
138846,0
138847,0
138848,0
138849,0
138850,0
138853,0
138855,0
138856,0
138857,0
138858,0
138860,0
138861,0
138864,0
138867,0
138868,0
138870,0
138872,0
138873,0
138874,0
138875,0
138876,0
138877,0
138878,0
138879,0
138881,0
138883,0
138884,0
138886,0
138887,0
138888,0
138889,0
138890,0
138891,0
138892,0
138894,0
138895,0
138896,0
138897,0
138900,0
138901,0
138903,0
138905,0
138907,0
138911,0
138912,0
138913,0
138914,0
138918,0
138919,0
138920,0
138921,0
138922,0
138926,0
138927,0
138928,0
138930,0
138931,0
138932,0
138933,0
138935,0
138936,0
138938,0
138939,0
138940,0
138942,0
138944,0
138947,0
138948,0
138949,0
138950,0
138951,0
138952,0
138953,0
138954,0
138955,0
138958,0
138959,0
138962,0
138963,0
138964,0
138965,0
138966,0
138967,0
138968,0
138969,0
138971,0
138973,0
138975,0
138977,0
138978,0
138979,0
138980,0
138981,0
138982,0
138983,0
138984,0
138985,0
138988,0
138989,0
138993,0
138994,0
138995,0
138999,0
139002,0
139003,0
139004,0
139005,0
139006,0
139008,0
139009,0
139010,0
139011,0
139015,0
139016,0
139017,0
139018,0
139022,0
139028,0
139029,0
139030,0
139031,0
139033,0
139038,0
139039,0
139041,0
139042,0
139044,0
139045,0
139046,0
139048,0
139049,0
139050,0
139051,0
139052,0
139053,0
139055,0
139057,0
139058,0
139059,0
139060,0
139061,0
139064,0
139066,0
139067,0
139068,0
139070,0
139072,0
139073,0
139074,0
139079,0
139080,0
139081,0
139082,0
139083,0
139084,0
139085,0
139087,0
139088,0
139089,0
139090,0
139092,0
139094,0
139096,0
139097,0
139098,0
139101,0
139102,0
139103,0
139104,0
139105,0
139106,0
139107,0
139109,0
139111,0
139113,0
139114,0
139116,0
139117,0
139121,0
139124,0
139126,0
139127,0
139129,0
139130,0
139131,0
139134,0
139135,0
139136,0
139138,0
139139,0
139144,0
139145,0
139146,0
139147,0
139148,0
139149,0
139151,0
139155,0
139156,0
139157,0
139160,0
139162,0
139165,0
139166,0
139169,0
139170,0
139173,0
139174,0
139175,0
139177,0
139178,0
139179,0
139181,0
139182,0
139183,0
139185,0
139187,0
139188,0
139189,0
139192,0
139193,0
139194,0
139196,0
139197,0
139198,0
139199,0
139200,0
139201,0
139203,0
139206,0
139207,0
139208,0
139209,0
139210,0
139213,0
139215,0
139216,0
139217,0
139218,0
139219,0
139220,0
139222,0
139223,0
139224,0
139227,0
139228,0
139233,0
139234,0
139235,0
139237,0
139238,0
139239,0
139240,0
139242,0
139243,0
139244,0
139245,0
139246,0
139247,0
139248,0
139249,0
139250,0
139251,0
139252,0
139254,0
139256,0
139257,0
139258,0
139260,0
139261,0
139262,0
139263,0
139264,0
139265,0
139266,0
139267,0
139268,0
139269,0
139271,0
139272,0
139273,0
139274,0
139275,0
139278,0
139281,0
139282,0
139284,0
139285,0
139286,0
139287,0
139288,0
139289,0
139292,0
139293,0
139295,0
139297,0
139298,0
139300,0
139302,0
139306,0
139308,0
139309,0
139311,0
139312,0
139315,0
139317,0
139318,0
139319,0
139320,0
139321,0
139322,0
139325,0
139326,0
139329,0
139330,0
139331,0
139334,0
139335,0
139336,0
139340,0
139341,0
139343,0
139345,0
139347,0
139350,0
139351,0
139353,0
139354,0
139356,0
139358,0
139360,0
139362,0
139364,0
139365,0
139366,0
139367,0
139368,0
